Content Type,Extracted Data,Extra Info / Link
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/world-news
Link,8 Iran-Linked Oil Tankers Stopped By US Since Start Of Hormuz Blockade,https://www.ndtv.com/world-news/iran-war-news-8-iran-linked-oil-tankers-stopped-by-us-since-start-of-hormuz-blockade-11359232
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"US Wants To Restart Talks With Iran, But It Has 2 Key Conditions",https://www.ndtv.com/world-news/us-iran-war-news-donald-trump-wants-to-restart-talks-with-iran-but-it-has-2-key-conditions-11358888
Link,Google Faces Antitrust Lawsuit Over Android App Store Monopoly,https://www.ndtv.com/world-news/google-faces-antitrust-lawsuit-by-aptoide-over-android-app-store-monopoly-11358757
Link,Strait Of Hormuz: Why US And Iran Are Sailing In Very Different Legal Waters,https://www.ndtv.com/world-news/us-iran-israel-war-why-the-strait-of-hormuz-means-different-things-to-the-us-and-iran-middle-east-conflict-11358734
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/world/diaspora#pfrom=home-ndtv_mainnavigation,
H1,DIASPORA,
H2,"""Grave Concern"": Supreme Court On Indians Forced Into Russia-Ukraine War",
H2,"Called 'Auntie' By Colleague, Indian-Origin Woman Wins Harassment Claim In UK",
H2,Indian Worker Killed In Kuwait After Iranian Attack On Power Facility,
H2,Indian-Origin Texas Judge Faces 10 Year Term For Money Laundering,
H2,Indian National Injured From Falling Missile Debris In Abu Dhabi,
H2,"""Fear Was Paralysing"": Indian Student Recounts Escape From Gulf War Zone",
H2,"""Call Got Disconnected"": Family Claims UP Man Killed In Riyadh Missile Attack",
H2,"First Batch Of Indians Back, Many Still Stuck As Azerbaijan Shuts Iran Border",
H2,"""Want Son To Come Home"": Indian Student Killed By Collegemates In Canada",
H2,7 Indian Pilgrims Dead After Bus Falls Into A Gorge In Nepal,
H2,"Mother In Dubai ICU, Rs 1.25 Crore Bill: Indian Man Pleads For Help Amid War",
H2,"11 Indians Stage Fake Robbery To Get America's 'U Visa', Arrested",
H2,What Is US' New 'WISA' Proposal That Can Help Indian H-1B Visa Holders,
H2,2 Indians Killed In Iran Attack On Oil Tanker 'Skylight' In Strait Of Hormuz,
H2,"""A Day Filled With Hope, Peace, Unity"": Trump Extends Holi Greetings",
H2,India-Canada Academic Ties Strengthen As 13 University Pacts Signed; McGill University To Launch AI Centre In India,
H2,Indian-Origin Doctor's Chilling Call To US Cops After Killing Daughter,
H2,"""Attacks By Pakistanis"": Owner After Shutting Down Indian Eatery In London",
H2,'Australia Doesn't Want Indian Migrants': Neo-Nazi Activist's Racist Outburst,
H2,A Food Queue Photo Leads To Online Racist Attacks Against Indians In Ireland,
H3,Trending News,
H3,Latest News,
Paragraph,An advocate told NDTV that there are hundreds of such cases where Indians are lured by agents on the pretext of lucrative job promises but are pushed into the war zone.,
Paragraph,"""We find that Charles Oppong's purpose was probably an offensive attempt at humour,"" notes the judgment.",
Paragraph,Kuwait confirms an Indian worker killed in Iranian strike on desalination plant service building.,
Paragraph,"According to a report by Fox 26 Houston, KP George was convicted of third-degree felony charges and could face 10 years in prison. He will be removed from office after his sentencing.",
Paragraph,Debris fell in Abu Dhabi's Al Shawamekh area after the authorities intercepted a ballistic missile.,
Paragraph,"Deepak Gaikwad and seven others, including two families with young children, successfully reached London via Riyadh.",
Paragraph,"Ravi Gopal from Mahmudabad had been working as a driver in a plastic factory in the Saudi capital since September 2025, his family said.",
Paragraph,"As the war broke out on February 28 with massive bombing on Tehran, borders were closed, flights were suspended and communications were severely hit.",
Paragraph,Gurkirat Singh Manocha died after being assaulted by a group of youths and allegedly run over by a vehicle in Fort St John.,
Paragraph,"At least seven Indian pilgrims were killed in a micro-bus accident in Nepal's Gorkha district on Saturday evening while returning after offering prayers at the Manakamana Temple, the police said.",
Paragraph,"For many families in Dubai, the conflict is making life exceptionally difficult. Flight disruptions, soaring costs, and regional uncertainty are creating a humanitarian crisis within the geopolitical one.",
Paragraph,"The Indians staged robbery incidents at various businesses, enabling the employees working there to portray themselves as victims of a crime, a key requirement for securing a specific visa.",
Paragraph,US lawmaker Bonnie Watson Coleman has introduced a new bill in the US House of Representatives aimed at reversing strict rules imposed on the H-1B visa programme by US President Donald Trump.,
Paragraph,The Palau-flagged oil tanker was struck off Oman's Musandam Peninsula in an attack that followed drone strikes on the country's Duqm port.,
Paragraph,"Political leaders in the United States and Canada extended greetings to Hindu communities celebrating Holi, the festival of colours that marks the arrival of spring and symbolises renewal, unity, and the triumph of good over evil.",
Paragraph,"India and Canada strengthen education ties with 13 new agreements, including joint research and AI centres, enhancing academic collaboration and student exchange.",
Paragraph,"Months after an Indian-origin doctor was charged with killing her four-year-old daughter by drowning her in a pool at a short-term rental home in Florida, US authorities have released her eerie 911 call reporting the incident in June 2025.",
Paragraph,"An Indian-origin restaurant owner in London has claimed that he has to shut down his eatery after a 16-year run due to a combination of factors, including repeated ""disturbances and attacks by Pakistanis.""",
Paragraph,An Australian extremist's anti-India outburst has triggered widespread outrage on social media.,
Paragraph,"A simple photograph of a queue outside an Irish food bank triggered a wave of racist attacks against Indians on social media, exposing the growing xenophobia faced by the Indian community in Ireland.",
Link,Middle East,https://www.ndtv.com/world/middle-east
Link,India Global,https://www.ndtv.com/india-global
Link,"""Grave Concern"": Supreme Court On Indians Forced Into Russia-Ukraine War",https://www.ndtv.com/india-news/supreme-court-on-indians-forced-into-russia-ukraine-war-grave-concern-11338324
Link,Nupur Dogra,https://www.ndtv.com/authors/nupur-dogra-8298
Link,"Called 'Auntie' By Colleague, Indian-Origin Woman Wins Harassment Claim In UK",https://www.ndtv.com/indians-abroad/called-auntie-by-colleague-indian-origin-woman-wins-harassment-claim-in-uk-11328054
Link,Indian Worker Killed In Kuwait After Iranian Attack On Power Facility,https://www.ndtv.com/world-news/indian-worker-killed-in-kuwait-after-iranian-attack-on-power-facility-11283970
Link,Indian-Origin Texas Judge Faces 10 Year Term For Money Laundering,https://www.ndtv.com/world-news/indian-origin-texas-judge-faces-10-year-term-for-money-laundering-11261574
Link,Anushree Jonko,https://www.ndtv.com/authors/anushree-jonko-8214
Link,Indian National Injured From Falling Missile Debris In Abu Dhabi,https://www.ndtv.com/world-news/iran-war-indian-national-injured-from-falling-missile-debris-in-abu-dhabi-11252672
Link,"""Fear Was Paralysing"": Indian Student Recounts Escape From Gulf War Zone",https://www.ndtv.com/india-news/iran-war-indian-student-recounts-escape-from-gulf-war-zone-fear-was-paralysing-11248501
Link,Sujata Kanhaiya Dwivedi,https://www.ndtv.com/authors/sujata-kanhaiya-dwivedi-7922
Link,"""Call Got Disconnected"": Family Claims UP Man Killed In Riyadh Missile Attack",https://www.ndtv.com/india-news/iran-war-saudi-arabia-family-claims-up-man-killed-in-riyadh-missile-attack-call-got-disconnected-11246361
Link,"First Batch Of Indians Back, Many Still Stuck As Azerbaijan Shuts Iran Border",https://www.ndtv.com/world-news/iran-war-live-first-batch-of-indians-back-many-still-stuck-as-azerbaijan-shuts-iran-border-11227590
Link,Nazir Masoodi,https://www.ndtv.com/authors/nazir-masoodi-694
Link,Anushree Jonko,https://www.ndtv.com/authors/anushree-jonko-8214
Link,"""Want Son To Come Home"": Indian Student Killed By Collegemates In Canada",https://www.ndtv.com/world-news/gurkirat-singh-manocha-fort-st-john-indian-student-thrashed-run-over-in-canada-family-in-ujjain-awaits-body-11221301
Link,Anurag Dwary,https://www.ndtv.com/authors/anurag-dwary-181
Link,7 Indian Pilgrims Dead After Bus Falls Into A Gorge In Nepal,https://www.ndtv.com/world-news/7-indian-pilgrims-dead-after-bus-falls-into-a-gorge-in-nepal-11216259
Link,"Mother In Dubai ICU, Rs 1.25 Crore Bill: Indian Man Pleads For Help Amid War",https://www.ndtv.com/world-news/israel-iran-us-war-strikes-on-dubai-mother-in-dubai-icu-rs-1-25-crore-bill-indian-man-wife-plead-for-help-11214178
Link,Tejshree Purandare,https://www.ndtv.com/authors/tejshree-purandare-8845
Link,Shatabdi Chowdhury,https://www.ndtv.com/authors/shatabdi-chowdhury-5130
Link,"11 Indians Stage Fake Robbery To Get America's 'U Visa', Arrested",https://www.ndtv.com/world-news/11-indians-stage-fake-robbery-in-us-for-u-visa-arrested-11213539
Link,Mukesh Singh Sengar,https://www.ndtv.com/authors/mukesh-singh-sengar-1563
Link,What Is US' New 'WISA' Proposal That Can Help Indian H-1B Visa Holders,https://www.ndtv.com/world-news/what-is-us-new-wisa-proposal-that-can-help-indian-h-1b-visa-holders-11194001
Link,NDTV News Desk,https://www.ndtv.com/authors/ndtv-news-desk-4438
Link,2 Indians Killed In Iran Attack On Oil Tanker 'Skylight' In Strait Of Hormuz,https://www.ndtv.com/world-news/us-israel-iran-war-2-indians-killed-in-iran-attack-on-oil-tanker-skylight-in-strait-of-hormuz-near-oman-port-11171213
Link,Aditya Raj Kaul,https://www.ndtv.com/authors/aditya-raj-kaul-8745
Link,Aastha Ahuja,https://www.ndtv.com/authors/aastha-ahuja-4393
Link,"""A Day Filled With Hope, Peace, Unity"": Trump Extends Holi Greetings",https://www.ndtv.com/world-news/trump-carney-extend-holi-greetings-to-hindu-community-11170317
Link,India-Canada Academic Ties Strengthen As 13 University Pacts Signed; McGill University To Launch AI Centre In India,https://www.ndtv.com/education/india-canada-academic-ties-strengthen-as-13-university-pacts-signed-mcgill-university-to-launch-ai-centre-in-india-11159079
Link,Priyanka Negi,https://www.ndtv.com/authors/priyanka-negi-8823
Link,Indian-Origin Doctor's Chilling Call To US Cops After Killing Daughter,https://www.ndtv.com/world-news/indian-origin-doctor-neha-gupta-told-911-daughter-drowned-in-pool-autopsy-nailed-her-11139683
Link,Sanstuti Nath,https://www.ndtv.com/authors/sanstuti-nath-8261
Link,"""Attacks By Pakistanis"": Owner After Shutting Down Indian Eatery In London",https://www.ndtv.com/world-news/attacks-by-pakistanis-owner-harman-singh-kapoor-after-shutting-down-indian-eatery-in-london-after-16-years-11129446
Link,Sanstuti Nath,https://www.ndtv.com/authors/sanstuti-nath-8261
Link,'Australia Doesn't Want Indian Migrants': Neo-Nazi Activist's Racist Outburst,https://www.ndtv.com/world-news/australia-doesnt-want-indian-migrants-neo-nazi-activists-racist-outburst-11128597
Link,Sanstuti Nath,https://www.ndtv.com/authors/sanstuti-nath-8261
Link,A Food Queue Photo Leads To Online Racist Attacks Against Indians In Ireland,https://www.ndtv.com/world-news/a-food-queue-photo-leads-to-online-racist-attacks-on-indians-in-ireland-11127738
Link,Sanstuti Nath,https://www.ndtv.com/authors/sanstuti-nath-8261
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/world-news
Link,8 Iran-Linked Oil Tankers Stopped By US Since Start Of Hormuz Blockade,https://www.ndtv.com/world-news/iran-war-news-8-iran-linked-oil-tankers-stopped-by-us-since-start-of-hormuz-blockade-11359232
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"US Wants To Restart Talks With Iran, But It Has 2 Key Conditions",https://www.ndtv.com/world-news/us-iran-war-news-donald-trump-wants-to-restart-talks-with-iran-but-it-has-2-key-conditions-11358888
Link,Google Faces Antitrust Lawsuit Over Android App Store Monopoly,https://www.ndtv.com/world-news/google-faces-antitrust-lawsuit-by-aptoide-over-android-app-store-monopoly-11358757
Link,Strait Of Hormuz: Why US And Iran Are Sailing In Very Different Legal Waters,https://www.ndtv.com/world-news/us-iran-israel-war-why-the-strait-of-hormuz-means-different-things-to-the-us-and-iran-middle-east-conflict-11358734
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/india-news/14-year-old-gives-birth-case-filed-against-newborns-father-police-11358453?pfrom=home-ndtv_mainnavigation,
H1,14-Year-Old Gives Birth; Case Filed Against Newborn's Father: Police,
H2,"A 14-year-old girl gave birth to a son on Tuesday at the district hospital in Pithoragarh, following which a case was registered against the father of the newborn, officials said.",
H3,Related News,
H3,Trending News,
Paragraph,"A 14-year-old girl gave birth to a son on Tuesday at the district hospital in Pithoragarh in Uttarakhand, following which a case was registered against the father of the newborn, officials said.",
Paragraph,"L S Khati, Chairman of the Child Welfare Committee — a state government body responsible for the care of needy children in the Pithoragarh district — stated that the pregnant girl was in severe labour pain. Assuming the responsibility of her guardian, the committee signed the necessary consent forms, allowing doctors to perform a surgical procedure.",
Paragraph,"Khati further informed that a case has been registered against the newborn's father at the Munsyari Police Station under Sections 64(1), 87, and 5/6 of the Bharatiya Nyaya Sanhita (Indian Justice Code), as well as under the Protection of Children from Sexual Offences (POCSO) Act.",
Paragraph,"According to information received, a young man, who claimed to be the infant's father, works in Pune.",
Paragraph,"The minor girl informed the committee that her parents had separated when she was very young. Last year, she became involved with this young man and moved to Pune, where she subsequently became pregnant.",
Paragraph,"Khati stated that after the minor's discharge from the hospital, the girl and her newborn will be placed in a special adoption agency, where they will receive care and support until the girl reaches the age of 18",
Paragraph,"(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",
Paragraph,Track Latest News Live on NDTV.com and get news updates from India and around the world,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,14-Year-Old Gives Birth; Case Filed Against Newborn's Father: Police,https://www.ndtv.com/india-news/14-year-old-gives-birth-case-filed-against-newborns-father-police-11358453
Link,Press Trust India,https://www.ndtv.com/agencies/press-trust-india-8938
Link,Latest News,https://www.ndtv.com/latest
Link,Teen Gives Birth,https://www.ndtv.com/topic/teen-gives-birth
Link,Uttarakhand,https://www.ndtv.com/topic/uttarakhand
Link,"Man From Dehradun Arrested For Working With Pak Terrorist, Wanted To Avenge Sidhu Moosewala",https://www.ndtv.com/india-news/man-from-dehradun-arrested-for-working-with-pak-terrorist-wanted-to-avenge-sidhu-moosewala-11341080
Link,Glass Of Under-Construction 'Foot Glass Bridge' In Rishikesh Damaged,https://www.ndtv.com/india-news/glass-of-under-construction-foot-glass-bridge-in-rishikesh-damaged-11341026
Link,Why Chakrata In Uttarakhand Is Attracting Travellers This Summer,https://www.ndtv.com/travel/why-chakrata-in-uttarakhand-is-attracting-travellers-this-summer-11338050
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Latest News,https://www.ndtv.com/latest
Link,Education News,https://www.ndtv.com/education
Link,Business News,https://www.ndtv.com/business-news
Link,Sports News,https://sports.ndtv.com/
Link,US Iran War LIVE,https://www.ndtv.com/world-news/us-iran-war-news-live-updates-2nd-round-of-ceasefire-donald-trump-jd-vance-on-us-iran-mistrust-israel-lebanon-talks-pakistan-talks-strait-of-hormuz-11358654
Link,TCS Conversion Case,https://www.ndtv.com/india-news/act-against-hr-executive-tv-mohandas-pai-on-conversion-and-harassment-at-nashik-tcs-11358006
Link,Trump Modi Call,https://www.ndtv.com/world-news/pm-modi-speaks-to-donald-trump-call-lasted-40-minutes-11356999
Link,MP Board Result 2026 LIVE,https://www.ndtv.com/education/mp-board-class-10th-12th-result-2026-live-updates-result-direct-link-toppers-list-download-scorecard-check-pass-percentage-marks-11358770
Link,AP Inter Result 2026 LIVE,https://www.ndtv.com/education/ap-inter-1st-2nd-year-result-2026-live-updates-result-direct-link-toppers-list-download-marks-memo-pass-percentage-11358704
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx
Link,Partner Content,https://www.ndtv.com/partner-content
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
Link,Notifications,https://www.ndtv.com/notifications
Link,Web Stories,https://www.ndtv.com/webstories
Link,TV Schedule,https://www.ndtv.com/tv-schedule
Link,latest songs,https://www.jiosaavn.com/featured/trending_today/I3kvhipIy73uCJW60TJk1Q__
Link,JioSaavn.com,https://www.jiosaavn.com/
---,---,---
SOURCE URL,https://www.ndtv.com/india-news/1-dead-over-100-students-hospitalised-after-eating-mid-day-meal-in-odisha-11358423?pfrom=home-ndtv_mainnavigation,
H1,"1 Dead, Over 100 Students Hospitalised After Eating Mid-Day Meal In Odisha",
H2,"Over 100 students fell ill and one of them, a Class 5 student, died on Tuesday, two days after having a meal at a government-run tribal residential school in Odisha's Mayurbhanj district.",
H3,Related News,
H3,Trending News,
Paragraph,"Over 100 students fell ill and one of them, a Class 5 student, died on Tuesday, two days after having a meal at a government-run tribal residential school in Odisha's Mayurbhanj district, following which Chief Minister Mohan Charan Mahi ordered a probe, officials said.",
Paragraph,"Officials said the students of the Kakabandha Ashram School complained of discomfort and fell ill after eating food items ""not mentioned in the authorised menu"" on Sunday morning. Their parents claimed the children had fermented rice ('pakhala'), mashed potatoes, and mango chutney, following which they suffered from loose motion and vomiting.",
Paragraph,"More than 100 students were rushed to the local community health centre, and 67 of them were transferred to PMR Medical College and Hospital in Baripada in serious condition, officials noted. ""Rupali Besra, a Class 5 student, had to be admitted to the Intensive Care Unit (ICU) of the hospital on Monday. Despite continuous medical intervention, she died on Tuesday morning,"" said Mayurbhanj District Collector Hema Kanta Say.",
Paragraph,"""At present, 66 students are undergoing treatment at the hospital, while another 41 are admitted to the community health centre. One medical team has been sent to the health centre while another is camping at the school,"" the officer added.",
Paragraph,"Late on Tuesday night, the chief minister expressed his sorrow over the loss of the student and instructed the revenue divisional commissioner for the central division to investigate the circumstances that led to the death and the illnesses.",
Paragraph,"""The RDC will visit Rasgobindpur on Wednesday morning to investigate the incident,"" a statement from the CMO said, adding that Majhi announced assistance of Rs 3 lakh from the Chief Minister's Relief Fund (CMRF) for the next of kin of the deceased.",
Paragraph,"With a medical team already looking after the ill students, Majhi directed the Joint Director of IDSP (Integrated Disease Surveillance Programme) and another doctor to rush to the field immediately.",
Paragraph,"The district collector said more students are being admitted to the hospital. ""Besides the police probe, we will conduct an independent inquiry, as it was alleged that the headmaster provided food not mentioned in the menu. Action will be taken against the teachers and officials responsible for the incident,"" he told reporters.",
Paragraph,"A police case has been registered based on a complaint lodged by the deceased's mother, the district collector added.",
Paragraph,"Meanwhile, angry villagers blocked the Rasgovindpur-Jaleswar road on Tuesday, demanding compensation for the deceased's family and action against those responsible for the incident.",
Paragraph,"The school's headteacher, Jayant Kumar Panigrahi, has been suspended on charges of negligence on duty, and the government has announced Rs 7 lakh ex gratia to the family of the deceased student, officials said.",
Paragraph,Odisha Housing and Urban Development Minister Krushna Chandra Mahapatra visited the hospitalised students and spoke with their parents.,
Paragraph,"Odisha Pradesh Congress Committee (OPCC) president Bhakta Charan Das said in a post on X, ""Deeply anguished by the death of a student due to suspected food poisoning at Kakibandha Ashram School, Baripada where over 100 students have also fallen ill. This points to gross negligence and a serious systemic failure. Those responsible must be held accountable, and immediate action is essential to ensure student safety"".",
Paragraph,"(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",
Paragraph,Track Latest News Live on NDTV.com and get news updates from India and around the world,
Link,Notifications,https://www.ndtv.com/notifications?pfrom=home-ndtv_nav_wap
Link,Web Stories,https://www.ndtv.com/webstories?pfrom=home-ndtv_nav_wap
Link,TV Schedule,https://www.ndtv.com/tv-schedule?pfrom=home-ndtv_nav_wap
Link,CBSE Class 10 Result,https://www.ndtv.com/search?searchtext=CBSE-Class-10
Link,Iran-Israel War,https://www.ndtv.com/search?searchtext=Iran-War
Link,Assembly Elections 2026,https://www.ndtv.com/elections
Link,"1 Dead, Over 100 Students Hospitalised After Eating Mid-Day Meal In Odisha",https://www.ndtv.com/india-news/1-dead-over-100-students-hospitalised-after-eating-mid-day-meal-in-odisha-11358423
Link,Press Trust India,https://www.ndtv.com/agencies/press-trust-india-8938
Link,Latest News,https://www.ndtv.com/latest
Link,Odisha Mid Day Meal,https://www.ndtv.com/topic/odisha-mid-day-meal
Link,Students Fall Ill After Having Mid-day Meal,https://www.ndtv.com/topic/students-fall-ill-after-having-mid-day-meal
Link,"Odisha IAS Officer Cheats Man Of Rs 95 Lakh, Then Gives Death Threats",https://www.ndtv.com/india-news/odisha-ias-officer-cheats-man-of-rs-95-lakh-then-gives-death-threats-11343505
Link,"Adani Group Announces Rs 33,081 Crore Investment In Odisha",https://www.ndtv.com/india-news/adani-group-announces-rs-33-081-crore-investment-in-odisha-11327651
Link,30 Cops Injured In Clash As Villagers Oppose Road Connecting Odisha Mining Site,https://www.ndtv.com/india-news/30-cops-injured-in-clash-as-villagers-oppose-road-connecting-odisha-rayagada-mining-site-11325021
Link,Trending News,https://www.ndtv.com/trends
Link,"Sanctioned Tanker Fails To Break Through US Blockade, Turns Back To Hormuz",https://www.ndtv.com/world-news/sanctioned-tanker-fails-to-break-through-us-blockade-turns-back-to-hormuz-11358598
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/india-news/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-11357933
Link,"Switched Planes, Took Bus: Team Iran Claims Threats After Failed US Talks",https://www.ndtv.com/world-news/us-iran-war-news-iranian-delegations-return-from-pakistan-amid-security-threat-switched-planes-took-bus-train-11358680
Link,US May Be Eyeing Strait Of Malacca After Hormuz. Why It Matters To India,https://www.ndtv.com/world-news/us-may-be-eyeing-strait-of-malacca-after-hormuz-why-it-matters-to-india-11357758
